"Research that uses data from D-PLACE should cite both the original source(s) of  the data and the paper by Kirby et al. in which D-PLACE was first presented  (e.g., research using cultural data from the Binford Hunter-Gatherer dataset: ""Binford (2001);  Binford and Johnson (2006); Kirby et al. Submitted)."" The reference list should include the date data were  accessed and URL for D-PLACE (https://d-place.org), in addition to the full references for Binford (2001),  Binford and Johnson (2006), and Kirby et al. Submitted."
Source,Preferred society name,Society id,Cross-dataset id,Original society name,Revised latitude,Revised longitude,Original latitude,Original longitude,Glottolog language/dialect id,Glottolog language/dialect name,ISO code,Language family,Focal Year: EA112 Trance states,Code: EA112 Trance states,Description: EA112 Trance states,Comment: EA112 Trance states,Subcase: EA112 Trance states,References: EA112 Trance states,Variable: Annual Mean Precipitation (mm),Comment: Annual Mean Precipitation (mm),Variable: Precipitation Constancy (),Comment: Precipitation Constancy ()
Ethnographic Atlas,Teton,Ne8,xd1227,Teton (Ne8),43.0,-103.0,43.0,-103.0,lako1247,Lakota,lkt,Siouan,1870,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,,,50531.75926,,0.5092406,
Ethnographic Atlas,Tlicho,Na15,xd1032,Dogrib (Na15),63.0,-117.0,63.0,-117.0,dogr1252,Dogrib,dgr,Athapaskan-Eyak-Tlingit,,NA,Missing data,,,,26673.46757,,0.617034145,
Ethnographic Atlas,Aleut,Na9,xd1067,Aleut (Na9),53.86,-166.79,54.0,-167.0,east2533,Eastern Aleut,,Eskimo-Aleut,1830,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,Unalaska Branch (Eastern Aleut),,86597.83955,,0.702047598,
Ethnographic Atlas,Sierra Popoluca,Nj3,xd1302,Popoluca (Nj3),18.0,-95.0,18.0,-95.0,high1276,Highland Popoluca,poi,Mixe-Zoque,1940,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,Town and environs of Soteapan,,125923.1081,,0.617958928,
Ethnographic Atlas,Yem,Ca29,xd436,Janjero (Ca29),8.0,38.0,8.0,38.0,toba1264,Toba (Ethiopia),,Ta-Ne-Omotic,,NA,Missing data,,,,86364.89723,,0.360753691,
Ethnographic Atlas,Acholi,Aj10,xd385,Acholi (Aj10),3.0,32.0,3.0,32.0,dhop1238,Dhopaluo,,Nilotic,,NA,Missing data,,,,140933.373,,0.421938801,
Ethnographic Atlas,/Xam,Aa8,xd8,Xam (Aa8),-30.0,23.0,-30.0,23.0,xamm1241,Kham,xam,Tuu,,NA,Missing data,,,,71156.45282,,0.419281015,
Ethnographic Atlas,Tututni,Nb31,xd1092,Tututni (Nb31),42.0,-124.0,42.0,-124.0,tutu1242,Tututni,tuu,Athapaskan-Eyak-Tlingit,1870,7,"Trance states of two kinds are known to occur, some of which are explained by possession. No other phenomena are explained by possession.",,,,107464.344,,0.387887053,
Ethnographic Atlas,Ganda,Ad7,xd124,Ganda (Ad7),1.0,32.0,1.0,32.0,gand1255,Ganda,lug,Atlantic-Congo,1880,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,Kyaddondo district (V: Kampala),,143340.2398,,0.411408297,
Ethnographic Atlas,Totonac,Nj4,xd1303,Totonac (Nj4),20.0,-97.0,20.0,-97.0,high1243,Highland Totonac,tos,Totonacan,1940,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,155126.7671,,0.635991347,
Ethnographic Atlas,Soninke,Ag25,xd261,Soninke (Ag25),15.0,10.0,15.0,10.0,soni1259,Soninke,snk,Mande,,NA,Missing data,,,,28547.27139,,0.266437062,
Ethnographic Atlas,Kaqchikel,Sa11,xd1311,Cakchiquel (Sa11),14.0,-91.0,14.0,-91.0,kaqc1270,Kaqchikel,cak,Mayan,,NA,Missing data,,,,114476.5103,,0.291233824,
Ethnographic Atlas,Lala,Ac33,xd59,Lala (Ac33),-15.0,31.0,-15.0,31.0,lala1264,Lala-Bisa,leb,Atlantic-Congo,,NA,Missing data,,,,98433.33314,,0.331465459,
Ethnographic Atlas,Iowa,Nf10,xd1230,Iowa (Nf10),41.0,-95.0,41.0,-95.0,iowa1246,Iowa,,Siouan,1870,1,"Trance behavior is known to occur, but there is no belief in possession.",,,,58579.20477,,0.521677868,
Ethnographic Atlas,Wiyot,Nb36,xd1097,Wiyot (Nb36),39.81,-123.55,40.0,-124.0,wiyo1248,Wiyot,wiy,Algic,1860,7,"Trance states of two kinds are known to occur, some of which are explained by possession. No other phenomena are explained by possession.",,,,83551.31477,,0.361060889,
Ethnographic Atlas,Squamish,Nb13,xd1072,Squamish (Nb13),50.0,-123.0,50.0,-123.0,squa1248,Squamish,squ,Salishan,,NA,Missing data,,,,159487.8648,,0.465297566,
Ethnographic Atlas,Molima,Ig19,xd851,Molima (Ig19),-10.0,151.0,-10.0,151.0,moli1248,Molima,mox,Austronesian,,NA,Missing data,,,,186946.1107,,0.563875606,
Ethnographic Atlas,Paresi,Si7,xd1404,Paressi (Si7),-15.0,-58.0,-15.0,-58.0,pare1272,Parecís,pab,Arawakan,1910,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,with special reference to the Cozarimi,,106033.9288,,0.282819217,
Ethnographic Atlas,Kakoli,Ie11,xd787,Kakoli (Ie11),-6.0,144.0,-6.0,144.0,umbu1258,Umbu-Ungu,ubu,Nuclear Trans New Guinea,,NA,Missing data,,,,349730.5802,,0.606365111,
Ethnographic Atlas,Lhota,Ei2,xd707,Lhota (Ei2),27.0,94.0,27.0,94.0,loth1237,Lotha Naga,njh,Sino-Tibetan,1920,1,"Trance behavior is known to occur, but there is no belief in possession.",,,,179460.4827,,0.339222175,
Ethnographic Atlas,Toma,Af11,xd188,Toma (Af11),11.0,-9.0,11.0,-9.0,toma1245,Toma,tod,Mande,1920,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,,,118206.5057,,0.282702398,
Ethnographic Atlas,Plains Suk,Aj23,xd399,Plains Suk (Aj23),1.0,36.0,1.0,36.0,east2420,East Pokot,,Nilotic,1950,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,54845.00616,,0.384483855,
Ethnographic Atlas,Blin,Ca37,xd445,Bogo (Ca37),16.0,36.0,16.0,36.0,bili1260,Bilin,byn,Afro-Asiatic,,NA,Missing data,,,,32279.50715,,0.296497598,
Ethnographic Atlas,Huron,Ng1,xd1244,Huron (Ng1),44.0,-78.0,44.0,-78.0,wyan1247,Wyandot,wya,Iroquoian,1640,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,Bear and Cord Subtribes,,75250.29788,,0.65108933,
Ethnographic Atlas,Ife,Af34,xd213,Ife (Af34),7.0,5.0,7.0,5.0,ifee1241,Ifè,ife,Atlantic-Congo,,NA,Missing data,,,,123591.997,,0.443133332,
Ethnographic Atlas,Afar,Ca6,xd454,Afar (Ca6),12.0,42.0,12.0,42.0,afar1241,Afar,aar,Afro-Asiatic,1880,3,Trance behavior is known to occur and is explained as due to possession. There is no possession belief referring to other experiences and there are no trance states with other explanations.,,,,61004.81713,,0.345549336,
Ethnographic Atlas,Walloons,Cg5,xd545,Walloons (Cg5),50.0,5.0,50.0,5.0,wall1255,Walloon,wln,Indo-European,1950,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,94456.27238,,0.692272655,
Ethnographic Atlas,Ngiyambaa,Id9,xd784,Wongaibon (Id9),-32.0,146.0,-32.0,146.0,wang1291,Wangaaybuwan-Ngiyambaa,wyb,Pama-Nyungan,1910,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,62328.90153,,0.493834704,
Ethnographic Atlas,Mpongwe,Ae46,xd167,Mpongwe (Ae46),-2.0,10.0,-2.0,10.0,myen1241,Myene,mye,Atlantic-Congo,,NA,Missing data,,,,176542.9534,,0.526978463,
Ethnographic Atlas,Ila,Ac1,xd33,Ila (Ac1),-16.0,27.0,-16.0,27.0,ilaa1246,Ila,ilb,Atlantic-Congo,1920,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,95912.51318,,0.25962776,
Ethnographic Atlas,Baiga,Eg9,xd685,Baiga (Eg9),22.0,81.0,22.0,81.0,chha1249,Chhattisgarhi,hne,Indo-European,1930,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,119045.6125,,0.288807648,
Ethnographic Atlas,Tahltan,Na27,xd1043,Tahltan (Na27),58.0,-131.0,58.0,-131.0,tahl1239,Tahltan,tht,Athapaskan-Eyak-Tlingit,1870,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,,,117794.5099,,0.605782748,
Ethnographic Atlas,Kachari,Ee7,xd659,Kachari (Ee7),27.0,90.0,27.0,90.0,kach1279,Kachari,xac,Sino-Tibetan,,NA,Missing data,,,,326707.4642,,0.277039108,
Ethnographic Atlas,Duruma,Ad31,xd100,Duruma (Ad31),-4.0,39.0,-4.0,39.0,duru1249,Duruma,dug,Atlantic-Congo,,NA,Missing data,,,,96037.25706,,0.592757318,
Ethnographic Atlas,Hill Suk,Aj26,xd402,Hill Suk (Aj26),1.0,36.0,1.0,36.0,west2492,West Pokot,,Nilotic,,NA,Missing data,,,,54845.00616,,0.384483855,
Ethnographic Atlas,Dobuans,Ig5,xd857,Dobuans (Ig5),-10.0,151.0,-10.0,151.0,dobu1241,Dobu,dob,Austronesian,1920,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,,,186946.1107,,0.563875606,
Ethnographic Atlas,Sanusi,Cd20,xd519,Sanusi (Cd20),31.0,22.0,31.0,22.0,liby1240,Libyan Arabic,ayl,Afro-Asiatic,1940,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,6402.920936,,0.367391915,
Ethnographic Atlas,Dena'ina,Na26,xd1042,Tanaina (Na26),62.0,-144.0,62.0,-144.0,tana1289,Tanaina,tfn,Athapaskan-Eyak-Tlingit,1870,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,with special reference to the Iliamna,,89974.65976,,0.617968929,
Ethnographic Atlas,Fox,Nf7,xd1241,Fox (Nf7),45.0,-95.0,45.0,-95.0,mesk1242,Meskwaki,sac,Algic,1830,1,"Trance behavior is known to occur, but there is no belief in possession.",,Tama Reservation,,48526.60704,,0.549325753,
Ethnographic Atlas,Gheg,Ce1,xd528,Gheg (Ce1),42.0,20.0,42.0,20.0,gheg1238,Gheg Albanian,aln,Indo-European,,NA,Missing data,,,,93554.7162,,0.475800267,
Ethnographic Atlas,Beaver,Na29,xd1045,Beaver (Na29),58.0,-117.0,58.0,-117.0,beav1236,Beaver,bea,Athapaskan-Eyak-Tlingit,,NA,Missing data,,,,35382.7699,,0.631621472,
Ethnographic Atlas,Kunda,Ac37,xd63,Kunda (Ac37),-15.0,32.0,-15.0,32.0,kund1255,Kunda (Sena),kdn,Atlantic-Congo,,NA,Missing data,,,,94550.6378,,0.343848491,
Ethnographic Atlas,Svan,Ci9,xd585,Svan (Ci9),43.0,43.0,43.0,43.0,svan1243,Svan,sva,Kartvelian,1910,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,103252.158,,0.608208501,
Ethnographic Atlas,Sekani,Na28,xd1044,Sekani (Na28),56.0,-123.0,56.0,-123.0,seka1250,Sekani,sek,Athapaskan-Eyak-Tlingit,1880,2,A belief in possession exists.,,,,74145.93064,,0.643352732,
Ethnographic Atlas,Yanomami,Sd9,xd1361,Yanomamo (Sd9),2.0,-65.0,2.0,-65.0,yano1261,Yanomamö,guu,Yanomam,,NA,Missing data,,,,185384.3646,,0.468822655,
Ethnographic Atlas,Adangme,Af35,xd214,Adangme (Af35),6.0,0.0,6.0,0.0,adan1247,Adangme,ada,Atlantic-Congo,,NA,Missing data,,,,105897.6985,,0.436422344,
Ethnographic Atlas,Ekiti,Af33,xd212,Ekiti (Af33),8.0,5.0,8.0,5.0,ekit1244,Ekiti,,Atlantic-Congo,,NA,Missing data,,,,126139.9316,,0.406919813,
Ethnographic Atlas,Minnesota Ojibwa,Na36,xd1052,Chippewa (Na36),49.0,-96.0,49.0,-96.0,redl1238,Red Lake Chippewa,,Algic,1860,7,"Trance states of two kinds are known to occur, some of which are explained by possession. No other phenomena are explained by possession.",,with special reference to the Red Lake and White Earth bands,,40099.24523,,0.592840171,
Ethnographic Atlas,Songhai,Cb3,xd480,Songhai (Cb3),17.0,-1.0,17.0,-1.0,humb1243,Humburi Senni Songhay,hmb,Songhay,1940,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,Bamba division,,18973.92396,,0.274657872,
Ethnographic Atlas,Mitsogho,Ac16,xd40,Shogo (Ac16),-1.0,12.0,-1.0,12.0,tsog1243,Tsogo,tsv,Atlantic-Congo,,NA,Missing data,,,,211498.7061,,0.621112282,
Ethnographic Atlas,Lebanese,Cj7,xd593,Lebanese (Cj7),34.0,36.0,34.0,36.0,nort3141,North-Central Lebanese Arabic,,Afro-Asiatic,1950,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,with special reference to the village of Munsif,,28429.43562,,0.364024229,
Ethnographic Atlas,Kipsigis,Aj9,xd414,Kipsigis (Aj9),-1.0,36.0,-1.0,36.0,kips1239,Kipsigis,sgc,Nilotic,1920,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,,,55454.71382,,0.493158677,
Ethnographic Atlas,Tareumiut,Na2,xd1036,Tareumiut (Na2),71.0,-157.0,71.0,-157.0,nort2944,North Slope Inupiatun,,Eskimo-Aleut,1880,1,"Trance behavior is known to occur, but there is no belief in possession.",,,,28897.45334,,0.583993828,
Ethnographic Atlas,Paiwan,Ia6,xd746,Paiwan (Ia6),22.44,120.77,22.0,121.0,paiw1248,Paiwan,pwn,Austronesian,1930,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,Su-Paiwan Village,,121982.7468,,0.440797356,
Ethnographic Atlas,Keyu,Aj25,xd401,Keyu (Aj25),0.0,36.0,0.0,36.0,keiy1238,Keiyo,eyo,Nilotic,,NA,Missing data,,,,50566.30196,,0.439799429,
Ethnographic Atlas,Banna,Ca19,xd425,Banna (Ca19),6.0,36.0,6.0,36.0,hame1242,Hamer-Banna,amf,South Omotic,1950,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,105177.3732,,0.414466557,
Ethnographic Atlas,Jimma,Ca39,xd447,Jimma (Ca39),8.0,37.0,8.0,37.0,fuga1235,Fuga of Jimma,,Ta-Ne-Omotic,,NA,Missing data,,,,113838.1711,,0.378203632,
Ethnographic Atlas,Tannese,Ih10,xd863,Tannese (Ih10),-19.6,169.44,-20.0,168.0,sout2869,Southwest Tanna,nwi,Austronesian,1920,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,Whitsands,,115889.451,,0.473566437,
Ethnographic Atlas,Kukuruku,Af26,xd204,Kukuruku (Af26),7.0,6.0,7.0,6.0,yekh1238,Yekhee,ets,Atlantic-Congo,,NA,Missing data,,,,126781.0166,,0.450527742,
Ethnographic Atlas,Turkana,Aj5,xd410,Turkana (Aj5),4.0,35.0,4.0,35.0,turk1308,Turkana,tuv,Nilotic,1920,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,84083.87565,,0.365279816,
Ethnographic Atlas,Ekoi,Af18,xd195,Ekoi (Af18),6.0,8.0,6.0,8.0,ejag1239,Ejagham,etu,Atlantic-Congo,,NA,Missing data,,,,154402.5582,,0.466543262,
Ethnographic Atlas,Comox,Nb14,xd1073,Comox (Nb14),49.72,-124.97,50.0,-125.0,isla1276,Island Comox,,Salishan,,NA,Missing data,,,,182966.9756,,0.460159935,
Ethnographic Atlas,Rengma,Ei15,xd702,Rengama (Ei15),26.0,94.0,26.0,94.0,sout2732,Southern Rengma Naga,nre,Sino-Tibetan,,NA,Missing data,,,,99740.42821,,0.359628672,
Ethnographic Atlas,Gagauz,ch17,xd554,Gagauz (ch17),45.44,29.32,45.0,29.0,gaga1249,Gagauz,gag,Turkic,,NA,Missing data,,,,41816.36937,,0.56054434,
Ethnographic Atlas,Tasiilaq,Na24,xd1040,Angmagsalik (Na24),66.0,-37.0,66.0,-37.0,east2535,East Greenlandic,,Eskimo-Aleut,1880,7,"Trance states of two kinds are known to occur, some of which are explained by possession. No other phenomena are explained by possession.",,,,70835.2782,,0.494858387,
Ethnographic Atlas,Hamyan,Cd14,xd512,Hamyan (Cd14),35.0,2.0,35.0,2.0,oran1236,Oran,,Afro-Asiatic,,NA,Missing data,,,,26492.35622,,0.476511783,
Ethnographic Atlas,Lovedu,Ab14,xd15,Lovedu (Ab14),-24.0,31.0,-24.0,31.0,lobe1242,Lobedu,,Atlantic-Congo,1930,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,99002.3787,,0.423215475,
Ethnographic Atlas,Banyang,Af16,xd193,Banyang (Af16),6.0,9.0,6.0,9.0,keny1279,Kenyang,ken,Atlantic-Congo,,NA,Missing data,,,,178809.3073,,0.467022507,
Ethnographic Atlas,Qashqui,Ea12,xd599,Quahgai (Ea12),30.0,52.0,30.0,52.0,qash1240,Qashqa'i,qxq,Turkic,,NA,Missing data,,,,21092.24288,,0.180571141,
Ethnographic Atlas,Marshallese,If17,xd832,Marshallese (If17),6.28,169.49,6.0,169.0,rata1243,Ratak,,Austronesian,,NA,Missing data,,,,302548.2286,,0.637828894,
Ethnographic Atlas,Igala,Af30,xd209,Igala (Af30),7.0,7.0,7.0,7.0,igal1242,Igala,igl,Atlantic-Congo,,NA,Missing data,,,,133354.6912,,0.437582483,
Ethnographic Atlas,Bubi,Ae44,xd165,Bubi (Ae44),3.54,8.72,4.0,9.0,bube1242,Bube,bvb,Atlantic-Congo,,NA,Missing data,,,,179969.9621,,0.531685733,
Ethnographic Atlas,Mandja,Ai24,xd353,Mandja (Ai24),6.0,18.0,6.0,18.0,manz1243,Manza,mzv,Atlantic-Congo,,NA,Missing data,,,,141941.7609,,0.443688885,
Ethnographic Atlas,DeneTha,Na17,xd1034,Slave (Na17),61.0,-120.0,61.0,-120.0,sout2959,South Slavey,xsl,Athapaskan-Eyak-Tlingit,,NA,Missing data,,,,29515.94233,,0.63283288,
Ethnographic Atlas,Midobi,Cb11,xd460,Midobi (Cb11),16.0,27.0,16.0,27.0,mido1240,Midob,mei,Nubian,,NA,Missing data,,,,9641.011261,,0.197246849,
Ethnographic Atlas,Pare,Ad36,xd105,Pare (Ad36),-4.0,38.0,-4.0,38.0,asut1235,Asu (Tanzania),asa,Atlantic-Congo,,NA,Missing data,,,,92659.93039,,0.615463201,
Ethnographic Atlas,Labrador Inuit,Na23,xd1039,Labrador Eskimo (Na23),58.0,-65.0,58.0,-65.0,labr1244,Labrador Eskimo,,Eskimo-Aleut,1890,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,with special reference to the Koksoagmiu,,63452.67222,,0.635876363,
Ethnographic Atlas,Mangarevans,Ij7,xd896,Mangarevans (Ij7),-23.12,-134.97,-20.0,-134.0,mang1401,Mangareva,mrv,Austronesian,1900,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,155734.4418,,0.621683635,
Ethnographic Atlas,Bhil,Ef5,xd667,Bhil (Ef5),22.0,74.0,22.0,74.0,bhil1251,Bhili,bhb,Indo-European,1900,3,Trance behavior is known to occur and is explained as due to possession. There is no possession belief referring to other experiences and there are no trance states with other explanations.,,,,97684.16485,,0.169685954,
Ethnographic Atlas,Labwor,Aj22,xd398,Labwor (Aj22),3.0,34.0,3.0,34.0,labw1238,Labwor,,Nilotic,,NA,Missing data,,,,97487.20431,,0.33971279,
Ethnographic Atlas,Northern Aranda,Id1,xd772,Aranda (Id1),-24.0,134.0,-24.0,134.0,east2379,Eastern Arrernte,aer,Pama-Nyungan,1900,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,Alice Springs and environs,,60614.8122,,0.328451967,
Ethnographic Atlas,Biafada,Ag17,xd252,Biafada (Ag17),12.0,-15.0,12.0,-15.0,biaf1240,Biafada,bif,Atlantic-Congo,,NA,Missing data,,,,60683.52915,,0.176067612,
Ethnographic Atlas,Guro,Af52,xd233,Guro (Af52),7.0,-6.0,7.0,-6.0,guro1248,Guro,goa,Mande,,NA,Missing data,,,,135975.5264,,0.436268212,
Ethnographic Atlas,Caribou Inuit,Na21,xd1038,Caribou Eskimo (Na21),63.0,-96.0,63.0,-96.0,cari1277,Caribou Eskimo,,Eskimo-Aleut,1900,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,,,32689.21638,,0.580908399,
Ethnographic Atlas,Ifora,Cc12,xd490,Ifora (Cc12),20.0,2.0,20.0,2.0,tadh1242,Tadhaq,,Afro-Asiatic,,NA,Missing data,,,,8215.245812,,0.241431498,
Ethnographic Atlas,Kalaallit (West Greenland),Na25,xd1041,Greenlanders (Na25),68.66,-51.22,69.0,-53.0,west2617,West Greenlandic,,Eskimo-Aleut,1910,7,"Trance states of two kinds are known to occur, some of which are explained by possession. No other phenomena are explained by possession.",,with special reference to the inhabitants of the Egesminde District,,32236.72407,,0.486553694,
Ethnographic Atlas,Rundi,Ae8,xd184,Rundi (Ae8),-3.0,30.0,-3.0,30.0,rund1242,Rundi,run,Atlantic-Congo,1910,2,A belief in possession exists.,,,,156813.9814,,0.415434489,
Ethnographic Atlas,Songo,Ac25,xd50,Songo (Ac25),-5.0,18.0,-5.0,18.0,song1299,Songo,soo,Atlantic-Congo,1930,3,Trance behavior is known to occur and is explained as due to possession. There is no possession belief referring to other experiences and there are no trance states with other explanations.,,with reference to the tribe of this name on the Luniunga and Gobari rivers,,151544.1363,,0.498829883,
Ethnographic Atlas,Meru,Ad35,xd104,Meru (Ad35),0.0,35.0,0.0,35.0,meru1245,Meru,mer,Atlantic-Congo,,NA,Missing data,,,,68198.09799,,0.388520257,
